id,brand,model,year,fuel,price
2416,SUZUKI,GSX R600   (1989-1996),1992,2,10189
2416,SUZUKI,GSX R750   (1987-1996),1992,2,2640
2416,SUZUKI,Intruder VS 1400   (1991-1995),1992,2,3850
2416,SUZUKI,Intruder VS 800   (1991-1995),1992,2,9842
2416,SUZUKI,Intruder VS 800 GL   (1991-1995),1992,2,8226
2416,SUZUKI,Intruder VS1400 GLP   (1991-1995),1992,2,5855
2416,SUZUKI,Lido 50   (1988-1995),1992,2,1663
2416,SUZUKI,Lido Vario 75   (1988-1995),1992,2,8103
2416,SUZUKI,LS 650 Savage   (1988-1996),1992,2,4695
2416,SUZUKI,Maxi 50   (1992-1996),1992,2,6556
2416,SUZUKI,Minicross 50   (1990-1999),1992,2,10394
2416,SUZUKI,RF 600   (1987-1996),1992,2,1731
2416,SUZUKI,RF 600 R   (1987-1996),1992,2,10012
2416,SUZUKI,RF 900   (1987-1996),1992,2,2867
2416,SUZUKI,RF 900 R   (1987-1996),1992,2,2241
2416,SUZUKI,RG 125   (1988-1995),1992,2,5808
2416,SUZUKI,RGV 250   (1988-1995),1992,2,8138
2416,SUZUKI,RM 125   (1992-1996),1992,2,8052
2416,SUZUKI,RM 250   (1992-1996),1992,2,8497
2416,SUZUKI,RMX 250   (1991-1996),1992,2,2347
2416,SUZUKI,RMX 50   (1991-1996),1992,2,3123
2416,SUZUKI,Address 50   (1990-1996),1993,2,8826
2416,SUZUKI,DR 50   (1991-1995),1993,2,2807
2416,SUZUKI,DR 600   (1988-1996),1993,2,5044
2416,SUZUKI,DR 650 R   (1989-1996),1993,2,10074
2416,SUZUKI,DR 650 RS   (1989-1996),1993,2,6411
2416,SUZUKI,DR 750 Big   (1988-1996),1993,2,3330
2416,SUZUKI,DR 750 S   (1988-1996),1993,2,8829
2416,SUZUKI,DR 800 Big   (1988-1996),1993,2,2452
2416,SUZUKI,DR 800 S   (1988-1996),1993,2,4351
2416,SUZUKI,GN 250   (1990-1993),1993,2,2793
2416,SUZUKI,GS 500   (1989-2001),1993,2,6201
2416,SUZUKI,GS 500 E   (1989-1995),1993,2,10010
2416,SUZUKI,GS 500 F   (1989-1995),1993,2,4466
2416,SUZUKI,GS 500 S   (1990-1996),1993,2,9874
2416,SUZUKI,GSF 400 Bandit   (1989-1997),1993,2,3007
2416,SUZUKI,GSF 600 Bandit   (1990-1994),1993,2,5840
2416,SUZUKI,GSX 1100   (1988-1996),1993,2,4249
2416,SUZUKI,GSX 1100 E   (1982-1996),1993,2,5472
2416,SUZUKI,GSX 1100 F   (1988-1996),1993,2,6817
2416,SUZUKI,GSX 1100 G   (1991-1995),1993,2,9999
2416,SUZUKI,GSX 400   (1984-1996),1993,2,9813
2416,SUZUKI,GSX 600   (1989-1995),1993,2,8133
2416,SUZUKI,GSX 600F   (1989-1995),1993,2,7130
2416,SUZUKI,GSX 750   (1987-1996),1993,2,2777
2416,SUZUKI,GSX 750 ES   (1987-1994),1993,2,9446
2416,SUZUKI,GSX 750 F   (1987-1997),1993,2,3863
2416,SUZUKI,GSX R1000   (1984-1996),1993,2,10489
2416,SUZUKI,GSX R1100   (1986-1999),1993,2,3974
2416,SUZUKI,GSX R600   (1989-1996),1993,2,2088
2416,SUZUKI,GSX R750   (1987-1996),1993,2,4843
2416,SUZUKI,Intruder VS 1400   (1991-1995),1993,2,2144
2416,SUZUKI,Intruder VS 800   (1991-1995),1993,2,3401
2416,SUZUKI,Intruder VS 800 GL   (1991-1995),1993,2,9329
2416,SUZUKI,Intruder VS1400 GLP   (1991-1995),1993,2,7499
2416,SUZUKI,Lido 50   (1988-1995),1993,2,1967
2416,SUZUKI,Lido Vario 75   (1988-1995),1993,2,9262
2416,SUZUKI,LS 650 Savage   (1988-1996),1993,2,8790
2416,SUZUKI,Maxi 50   (1992-1996),1993,2,5742
2416,SUZUKI,Minicross 50   (1990-1999),1993,2,5848
2416,SUZUKI,RF 600   (1987-1996),1993,2,7656
2416,SUZUKI,RF 600 R   (1987-1996),1993,2,1532
2416,SUZUKI,RF 900   (1987-1996),1993,2,8404
2416,SUZUKI,RF 900 R   (1987-1996),1993,2,8008
2416,SUZUKI,RG 125   (1988-1995),1993,2,4118
2416,SUZUKI,RGV 250   (1988-1995),1993,2,4428
2416,SUZUKI,RM 125   (1992-1996),1993,2,1557
2416,SUZUKI,RM 250   (1992-1996),1993,2,5485
2416,SUZUKI,RMX 250   (1991-1996),1993,2,2082
2416,SUZUKI,RMX 50   (1991-1996),1993,2,9833
2416,SUZUKI,Address 50   (1990-1996),1994,2,1893
2416,SUZUKI,DR 50   (1991-1995),1994,2,3767
2416,SUZUKI,DR 600   (1988-1996),1994,2,2298
2416,SUZUKI,DR 650 R   (1989-1996),1994,2,4606
2416,SUZUKI,DR 650 RS   (1989-1996),1994,2,9152
2416,SUZUKI,DR 750 Big   (1988-1996),1994,2,8959
2416,SUZUKI,DR 750 S   (1988-1996),1994,2,4466
2416,SUZUKI,DR 800 Big   (1988-1996),1994,2,5699
2416,SUZUKI,DR 800 S   (1988-1996),1994,2,10587
2416,SUZUKI,GS 500   (1989-2001),1994,2,4384
2416,SUZUKI,GS 500 E   (1989-1995),1994,2,5897
2416,SUZUKI,GS 500 F   (1989-1995),1994,2,7430
2416,SUZUKI,GS 500 S   (1990-1996),1994,2,5451
2416,SUZUKI,GSF 400 Bandit   (1989-1997),1994,2,7289
2416,SUZUKI,GSF 600 Bandit   (1990-1994),1994,2,7530
2416,SUZUKI,GSX 1100   (1988-1996),1994,2,7098
2416,SUZUKI,GSX 1100 E   (1982-1996),1994,2,2400
2416,SUZUKI,GSX 1100 F   (1988-1996),1994,2,6326
2416,SUZUKI,GSX 1100 G   (1991-1995),1994,2,7244
2416,SUZUKI,GSX 400   (1984-1996),1994,2,8905
2416,SUZUKI,GSX 600   (1989-1995),1994,2,5648
2416,SUZUKI,GSX 600F   (1989-1995),1994,2,9276
2416,SUZUKI,GSX 750   (1987-1996),1994,2,9918
2416,SUZUKI,GSX 750 ES   (1987-1994),1994,2,5045
2416,SUZUKI,GSX 750 F   (1987-1997),1994,2,6098
2416,SUZUKI,GSX R1000   (1984-1996),1994,2,2182
2416,SUZUKI,GSX R1100   (1986-1999),1994,2,1662
2416,SUZUKI,GSX R600   (1989-1996),1994,2,1771
2416,SUZUKI,GSX R750   (1987-1996),1994,2,10956
2416,SUZUKI,Intruder VS 1400   (1991-1995),1994,2,6983
2416,SUZUKI,Intruder VS 800   (1991-1995),1994,2,7084
2416,SUZUKI,Intruder VS 800 GL   (1991-1995),1994,2,5399
2416,SUZUKI,Intruder VS1400 GLP   (1991-1995),1994,2,6032
2416,SUZUKI,Lido 50   (1988-1995),1994,2,5182
2416,SUZUKI,Lido Vario 75   (1988-1995),1994,2,8833
2416,SUZUKI,LS 650 Savage   (1988-1996),1994,2,7431
2416,SUZUKI,Maxi 50   (1992-1996),1994,2,3656
2416,SUZUKI,Minicross 50   (1990-1999),1994,2,2234
2416,SUZUKI,RF 600   (1987-1996),1994,2,5052
2416,SUZUKI,RF 600 R   (1987-1996),1994,2,5244
2416,SUZUKI,RF 900   (1987-1996),1994,2,10053
2416,SUZUKI,RF 900 R   (1987-1996),1994,2,7093
2416,SUZUKI,RG 125   (1988-1995),1994,2,10866
2416,SUZUKI,RGV 250   (1988-1995),1994,2,9392
2416,SUZUKI,RM 125   (1992-1996),1994,2,2544
2416,SUZUKI,RM 250   (1992-1996),1994,2,5665
2416,SUZUKI,RMX 250   (1991-1996),1994,2,9239
2416,SUZUKI,RMX 50   (1991-1996),1994,2,2203
2416,SUZUKI,Address 50   (1990-1996),1995,2,10716
2416,SUZUKI,DR 50   (1991-1995),1995,2,7459
2416,SUZUKI,DR 600   (1988-1996),1995,2,3421
2416,SUZUKI,DR 650 R   (1989-1996),1995,2,8847
2416,SUZUKI,DR 650 RS   (1989-1996),1995,2,8472
2416,SUZUKI,DR 750 Big   (1988-1996),1995,2,9177
2416,SUZUKI,DR 750 S   (1988-1996),1995,2,3251
2416,SUZUKI,DR 800 Big   (1988-1996),1995,2,2332
2416,SUZUKI,DR 800 S   (1988-1996),1995,2,2402
2416,SUZUKI,GS 500   (1989-2001),1995,2,9679
2416,SUZUKI,GS 500 E   (1989-1995),1995,2,5961
2416,SUZUKI,GS 500 F   (1989-1995),1995,2,7192
2416,SUZUKI,GS 500 S   (1990-1996),1995,2,9079
2416,SUZUKI,GSF 400 Bandit   (1989-1997),1995,2,6718
2416,SUZUKI,GSX 1100   (1988-1996),1995,2,7590
2416,SUZUKI,GSX 1100 E   (1982-1996),1995,2,8203
2416,SUZUKI,GSX 1100 F   (1988-1996),1995,2,9145
2416,SUZUKI,GSX 1100 G   (1991-1995),1995,2,6550
2416,SUZUKI,GSX 400   (1984-1996),1995,2,9326
2416,SUZUKI,GSX 600   (1989-1995),1995,2,9017
2416,SUZUKI,GSX 600F   (1989-1995),1995,2,10068
2416,SUZUKI,GSX 750   (1987-1996),1995,2,7317
2416,SUZUKI,GSX 750 F   (1987-1997),1995,2,5804
2416,SUZUKI,GSX R1000   (1984-1996),1995,2,10067
2416,SUZUKI,GSX R1100   (1986-1999),1995,2,8093
2416,SUZUKI,GSX R600   (1989-1996),1995,2,9062
2416,SUZUKI,GSX R750   (1987-1996),1995,2,6821
2416,SUZUKI,Intruder VS 1400   (1991-1995),1995,2,1705
2416,SUZUKI,Intruder VS 600   (1995-2001),1995,2,10815
2416,SUZUKI,Intruder VS 800   (1991-1995),1995,2,9127
2416,SUZUKI,Intruder VS 800 GL   (1991-1995),1995,2,4977
2416,SUZUKI,Intruder VS1400 GLP   (1991-1995),1995,2,2927
2416,SUZUKI,Lido 50   (1988-1995),1995,2,5775
2416,SUZUKI,Lido Vario 75   (1988-1995),1995,2,3132
2416,SUZUKI,LS 650 Savage   (1988-1996),1995,2,3037
2416,SUZUKI,Maxi 50   (1992-1996),1995,2,7495
2416,SUZUKI,Minicross 50   (1990-1999),1995,2,1974
2416,SUZUKI,RF 600   (1987-1996),1995,2,7911
2416,SUZUKI,RF 600 R   (1987-1996),1995,2,10392
2416,SUZUKI,RF 900   (1987-1996),1995,2,1571
2416,SUZUKI,RF 900 R   (1987-1996),1995,2,8597
2416,SUZUKI,RG 125   (1988-1995),1995,2,4826
2416,SUZUKI,RGV 250   (1988-1995),1995,2,10955
2416,SUZUKI,RM 125   (1992-1996),1995,2,7939
2416,SUZUKI,RM 250   (1992-1996),1995,2,4277
2416,SUZUKI,RMX 250   (1991-1996),1995,2,3495
2416,SUZUKI,RMX 50   (1991-1996),1995,2,7895
2416,SUZUKI,Address 50   (1990-1996),1996,2,9563
2416,SUZUKI,DR 600   (1988-1996),1996,2,1778
2416,SUZUKI,DR 650 R   (1989-1996),1996,2,4734
2416,SUZUKI,DR 650 RS   (1989-1996),1996,2,10210
2416,SUZUKI,DR 750 Big   (1988-1996),1996,2,6352
2416,SUZUKI,DR 750 S   (1988-1996),1996,2,5176
2416,SUZUKI,DR 800 Big   (1988-1996),1996,2,4077
2416,SUZUKI,DR 800 S   (1988-1996),1996,2,2795
2416,SUZUKI,GS 500   (1989-2001),1996,2,2346
2416,SUZUKI,GS 500 S   (1990-1996),1996,2,10842
2416,SUZUKI,GSF 400 Bandit   (1989-1997),1996,2,9264
2416,SUZUKI,GSX 1100   (1988-1996),1996,2,8624
2416,SUZUKI,GSX 1100 E   (1982-1996),1996,2,10934
2416,SUZUKI,GSX 1100 F   (1988-1996),1996,2,10121
2416,SUZUKI,GSX 400   (1984-1996),1996,2,2109
2416,SUZUKI,GSX 750   (1987-1996),1996,2,8149
2416,SUZUKI,GSX 750 F   (1987-1997),1996,2,9539
2416,SUZUKI,GSX R1000   (1984-1996),1996,2,9149
2416,SUZUKI,GSX R1100   (1986-1999),1996,2,4921
2416,SUZUKI,GSX R600   (1989-1996),1996,2,3262
2416,SUZUKI,GSX R750   (1987-1996),1996,2,9332
2416,SUZUKI,Intruder VS 600   (1995-2001),1996,2,6802
2416,SUZUKI,LS 650 Savage   (1988-1996),1996,2,6044
2416,SUZUKI,Maxi 50   (1992-1996),1996,2,6948
2416,SUZUKI,Minicross 50   (1990-1999),1996,2,4141
2416,SUZUKI,RF 600   (1987-1996),1996,2,3395
2416,SUZUKI,RF 600 R   (1987-1996),1996,2,10990
2416,SUZUKI,RF 900   (1987-1996),1996,2,1830
2416,SUZUKI,RF 900 R   (1987-1996),1996,2,9992
2416,SUZUKI,RM 125   (1992-1996),1996,2,10936
2416,SUZUKI,RM 250   (1992-1996),1996,2,3787
2416,SUZUKI,RMX 250   (1991-1996),1996,2,9071
2416,SUZUKI,RMX 50   (1991-1996),1996,2,8751
2416,SUZUKI,Address 100   (1997-2008),1997,2,5546
2416,SUZUKI,Address 50 R-7   (1997-2003),1997,2,2549
2416,SUZUKI,Address R-50   (1997-2003),1997,2,10241
2416,SUZUKI,Address RF-50   (1997-2003),1997,2,3716
2416,SUZUKI,AN 125   (1997-1999),1997,2,10767
2416,SUZUKI,AN 125 Vecstar   (1997-1999),1997,2,3997
2416,SUZUKI,DR 650 SE   (1997-2008),1997,2,4875
2416,SUZUKI,GN 250   (1997-2008),1997,2,7996
2416,SUZUKI,GS 500   (1989-2001),1997,2,7175
2416,SUZUKI,GS 500 E   (1997-2004),1997,2,3797
2416,SUZUKI,GSF 1200 Bandit   (1997-2006),1997,2,5575
2416,SUZUKI,GSF 1200 Bandit S   (1997-2006),1997,2,10357
2416,SUZUKI,GSF 400 Bandit   (1989-1997),1997,2,7862
2416,SUZUKI,GSF 600 N Bandit   (1997-2002),1997,2,5616
2416,SUZUKI,GSX 750 F   (1987-1997),1997,2,4016
2416,SUZUKI,GSX R1100   (1986-1999),1997,2,9238
2416,SUZUKI,GSX R600   (1997-2000),1997,2,9784
2416,SUZUKI,GSX R750   (1997-1998),1997,2,9924
2416,SUZUKI,Intruder 50 LC   (1997-2001),1997,2,6018
2416,SUZUKI,Intruder VS 600   (1995-2001),1997,2,4639
2416,SUZUKI,Katana 50   (1997-2001),1997,2,10405
2416,SUZUKI,LS 650 Savage   (1997-2001),1997,2,5080
2416,SUZUKI,Minicross 50   (1990-1999),1997,2,5896
2416,SUZUKI,NM 50 DX   (1997-2008),1997,2,3695
2416,SUZUKI,RM 125   (1997-2001),1997,2,2824
2416,SUZUKI,RM 250   (1997-1998),1997,2,7032
2416,SUZUKI,RMX 50   (1997-2006),1997,2,2599
2416,SUZUKI,SMX 50   (1997-2003),1997,2,10074
2416,SUZUKI,Suzzy 50   (1997-2008),1997,2,7223
2416,SUZUKI,Suzzy 50 AE   (1997-2008),1997,2,5066
2416,SUZUKI,TL 1000S   (1997-2003),1997,2,7227
2416,SUZUKI,TU 250 X   (1997-2008),1997,2,3429
2416,SUZUKI,VL 125 Intruder   (1997-2007),1997,2,4321
2416,SUZUKI,VZ 800 Marauder   (1997-2007),1997,2,10553
2416,SUZUKI,XF 650 Freewind   (1997-2008),1997,2,4739
2416,SUZUKI,Address 100   (1997-2008),1998,2,6481
2416,SUZUKI,Address 50 R-7   (1997-2003),1998,2,9008
2416,SUZUKI,Address R-50   (1997-2003),1998,2,8459
2416,SUZUKI,Address RF-50   (1997-2003),1998,2,5375
2416,SUZUKI,AN 125   (1997-1999),1998,2,8706
2416,SUZUKI,AN 125 Vecstar   (1997-1999),1998,2,3727
2416,SUZUKI,AN 150 Vecstar   (1998-2001),1998,2,6127
2416,SUZUKI,BURGMAN 250   (1998-2003),1998,2,5737
2416,SUZUKI,DR 125 SE   (1998-2008),1998,2,3541
2416,SUZUKI,DR 350 SE   (1998-2008),1998,2,7288
2416,SUZUKI,DR 650 SE   (1997-2008),1998,2,4828
2416,SUZUKI,GN 250   (1997-2008),1998,2,2009
2416,SUZUKI,GS 500   (1989-2001),1998,2,6022
2416,SUZUKI,GS 500 E   (1997-2004),1998,2,3419
2416,SUZUKI,GSF 1200 Bandit   (1997-2006),1998,2,10072
2416,SUZUKI,GSF 1200 Bandit S   (1997-2006),1998,2,5323
2416,SUZUKI,GSF 600 N Bandit   (1997-2002),1998,2,1836
2416,SUZUKI,GSX 600F   (1998-2003),1998,2,7557
2416,SUZUKI,GSX 750   (1998-2004),1998,2,3247
2416,SUZUKI,GSX 750 F   (1998-2006),1998,2,3171
2416,SUZUKI,GSX R1100   (1986-1999),1998,2,7091
2416,SUZUKI,GSX R600   (1997-2000),1998,2,4579
2416,SUZUKI,GSX R750   (1997-1998),1998,2,10286
2416,SUZUKI,GSX R750   (1998-2000),1998,2,4369
2416,SUZUKI,Intruder 1500 LC   (1998-2007),1998,2,6732
2416,SUZUKI,Intruder 50 LC   (1997-2001),1998,2,10138
2416,SUZUKI,Intruder VS 600   (1995-2001),1998,2,6625
2416,SUZUKI,Katana 50   (1997-2001),1998,2,6067
2416,SUZUKI,Katana 50 R   (1998-2008),1998,2,7878
2416,SUZUKI,Katana 50 R LC   (1998-2001),1998,2,7555
2416,SUZUKI,LS 650 Savage   (1997-2001),1998,2,3308
2416,SUZUKI,Marauder 125   (1998-2009),1998,2,4711
2416,SUZUKI,Marauder 250   (1998-2009),1998,2,2925
2416,SUZUKI,Minicross 50   (1990-1999),1998,2,4807
2416,SUZUKI,NM 50 DX   (1997-2008),1998,2,9970
2416,SUZUKI,RM 125   (1997-2001),1998,2,7283
2416,SUZUKI,RM 125 98   (1998-2003),1998,2,1706
2416,SUZUKI,RM 250   (1997-1998),1998,2,3249
2416,SUZUKI,RM 250   (1998-2001),1998,2,8741
2416,SUZUKI,RM 80 98   (1998-2003),1998,2,10837
2416,SUZUKI,RMX 50   (1997-2006),1998,2,6868
2416,SUZUKI,SMX 50   (1997-2003),1998,2,9976
2416,SUZUKI,Street Magic TR 50 S   (1998-2008),1998,2,1580
2416,SUZUKI,Suzzy 50   (1997-2008),1998,2,9703
2416,SUZUKI,Suzzy 50 AE   (1997-2008),1998,2,4719
2416,SUZUKI,TL 1000R   (1998-2001),1998,2,5014
2416,SUZUKI,TL 1000S   (1997-2003),1998,2,5780
2416,SUZUKI,TU 250 X   (1997-2008),1998,2,10884
2416,SUZUKI,VL 125 Intruder   (1997-2007),1998,2,2707
2416,SUZUKI,VL 1500 Intruder   (1998-2000),1998,2,9757
2416,SUZUKI,VZ 800 Marauder   (1997-2007),1998,2,8095
2416,SUZUKI,XF 650 Freewind   (1997-2008),1998,2,7620
2416,SUZUKI,Address 100   (1997-2008),1999,2,5933
2416,SUZUKI,Address 50 R-7   (1997-2003),1999,2,1568
2416,SUZUKI,Address R-50   (1997-2003),1999,2,8317
2416,SUZUKI,Address RF-50   (1997-2003),1999,2,7060
2416,SUZUKI,AN 125   (1997-1999),1999,2,7745
2416,SUZUKI,AN 125 Vecstar   (1997-1999),1999,2,6615
2416,SUZUKI,AN 150 Vecstar   (1998-2001),1999,2,5153
2416,SUZUKI,Bandit 600   (1999-2005),1999,2,10467
2416,SUZUKI,BURGMAN 250   (1998-2003),1999,2,8780
2416,SUZUKI,DR 125 SE   (1998-2008),1999,2,3503
2416,SUZUKI,DR 350 SE   (1998-2008),1999,2,5864
2416,SUZUKI,DR 650 SE   (1997-2008),1999,2,9110
2416,SUZUKI,Epicuro 125   (1999-2008),1999,2,5309
2416,SUZUKI,Epicuro 150   (1999-2008),1999,2,2428
2416,SUZUKI,GN 250   (1997-2008),1999,2,3071
2416,SUZUKI,GS 125 S   (1999-2008),1999,2,2145
2416,SUZUKI,GS 500   (1989-2001),1999,2,3013
2416,SUZUKI,GS 500 E   (1997-2004),1999,2,7052
2416,SUZUKI,GSF 1200 Bandit   (1997-2006),1999,2,4955
2416,SUZUKI,GSF 1200 Bandit S   (1997-2006),1999,2,2480
2416,SUZUKI,GSF 600 N Bandit   (1997-2002),1999,2,2266
2416,SUZUKI,GSX 1200   (1999-2002),1999,2,9742
2416,SUZUKI,GSX 600F   (1998-2003),1999,2,6469
2416,SUZUKI,GSX 750   (1998-2004),1999,2,9205
2416,SUZUKI,GSX 750 F   (1998-2006),1999,2,10947
2416,SUZUKI,GSX R1100   (1986-1999),1999,2,10453
2416,SUZUKI,GSX R600   (1997-2000),1999,2,9687
2416,SUZUKI,GSX R750   (1998-2000),1999,2,8198
2416,SUZUKI,Hayabusa 1300   (1999-2003),1999,2,10767
2416,SUZUKI,Intruder 1500 LC   (1998-2007),1999,2,9232
2416,SUZUKI,Intruder 50 LC   (1997-2001),1999,2,4152
2416,SUZUKI,Intruder VS 600   (1995-2001),1999,2,8042
2416,SUZUKI,Katana 50   (1997-2001),1999,2,7964
2416,SUZUKI,Katana 50 R   (1998-2008),1999,2,2935
2416,SUZUKI,Katana 50 R LC   (1998-2001),1999,2,10213
2416,SUZUKI,LS 650 Savage   (1997-2001),1999,2,8306
2416,SUZUKI,Marauder 125   (1998-2009),1999,2,10113
2416,SUZUKI,Marauder 250   (1998-2009),1999,2,1926
2416,SUZUKI,Minicross 50   (1990-1999),1999,2,8308
2416,SUZUKI,NM 50 DX   (1997-2008),1999,2,5858
2416,SUZUKI,RM 125   (1997-2001),1999,2,5785
2416,SUZUKI,RM 125 98   (1998-2003),1999,2,6599
2416,SUZUKI,RM 250   (1998-2001),1999,2,1697
2416,SUZUKI,RM 80 98   (1998-2003),1999,2,10960
2416,SUZUKI,RMX 50   (1997-2006),1999,2,2965
2416,SUZUKI,SMX 50   (1997-2003),1999,2,5583
2416,SUZUKI,Street Magic TR 50 S   (1998-2008),1999,2,9682
2416,SUZUKI,Suzzy 50   (1997-2008),1999,2,2441
2416,SUZUKI,Suzzy 50 AE   (1997-2008),1999,2,8413
2416,SUZUKI,SV 650   (1999-2003),1999,2,8278
2416,SUZUKI,SV 650 S   (1999-2003),1999,2,9119
2416,SUZUKI,TL 1000R   (1998-2001),1999,2,10939
2416,SUZUKI,TL 1000S   (1997-2003),1999,2,7386
2416,SUZUKI,TU 125 XT   (1999-2008),1999,2,1730
2416,SUZUKI,TU 250 X   (1997-2008),1999,2,3829
2416,SUZUKI,VL 125 Intruder   (1997-2007),1999,2,7204
2416,SUZUKI,VL 1500 Intruder   (1998-2000),1999,2,4233
2416,SUZUKI,VZ 800 Marauder   (1997-2007),1999,2,7271
2416,SUZUKI,XF 650 Freewind   (1997-2008),1999,2,7245
2416,SUZUKI,Zillion 50 W   (1999-2008),1999,2,2408
2416,SUZUKI,Address 100   (1997-2008),2000,2,1509
2416,SUZUKI,Address 50 R-7   (1997-2003),2000,2,6813
2416,SUZUKI,Address R-50   (1997-2003),2000,2,3894
2416,SUZUKI,Address RF-50   (1997-2003),2000,2,5581
2416,SUZUKI,AN 150 Vecstar   (1998-2001),2000,2,9571
2416,SUZUKI,AN 250 Burgman   (2000-2001),2000,2,10273
2416,SUZUKI,Bandit 600   (1999-2005),2000,2,3652
2416,SUZUKI,BURGMAN 250   (1998-2003),2000,2,10809
2416,SUZUKI,DR 125 SE   (1998-2008),2000,2,4866
2416,SUZUKI,DR 350 SE   (1998-2008),2000,2,9639
2416,SUZUKI,DR 650 SE   (1997-2008),2000,2,4536
2416,SUZUKI,DR Z 400 E   (2000-2008),2000,2,4134
2416,SUZUKI,DR Z 400 S   (2000-2008),2000,2,8625
2416,SUZUKI,Epicuro 125   (1999-2008),2000,2,4217
2416,SUZUKI,Epicuro 150   (1999-2008),2000,2,8873
2416,SUZUKI,GN 250   (1997-2008),2000,2,4134
2416,SUZUKI,GS 125 S   (1999-2008),2000,2,3156
2416,SUZUKI,GS 500   (1989-2001),2000,2,7772
2416,SUZUKI,GS 500 E   (1997-2004),2000,2,9630
2416,SUZUKI,GSF 1200 Bandit   (1997-2006),2000,2,8688
2416,SUZUKI,GSF 1200 Bandit S   (1997-2006),2000,2,2426
2416,SUZUKI,GSF 600 Bandit   (2000-2006),2000,2,9258
2416,SUZUKI,GSF 600 Bandit S   (2000-2006),2000,2,3984
2416,SUZUKI,GSF 600 N Bandit   (1997-2002),2000,2,5250
2416,SUZUKI,GSX 1200   (1999-2002),2000,2,1988
2416,SUZUKI,GSX 600F   (1998-2003),2000,2,1923
2416,SUZUKI,GSX 750   (1998-2004),2000,2,8331
2416,SUZUKI,GSX 750 F   (1998-2006),2000,2,1929
2416,SUZUKI,GSX R600   (1997-2000),2000,2,3061
2416,SUZUKI,GSX R600   (2000-2001),2000,2,10648
2416,SUZUKI,GSX R750   (1998-2000),2000,2,2389
2416,SUZUKI,GSX R750   (2000-2004),2000,2,8168
2416,SUZUKI,Hayabusa 1300   (1999-2003),2000,2,1807
2416,SUZUKI,Intruder 125   (2000-2005),2000,2,3928
2416,SUZUKI,Intruder 1500 LC   (1998-2007),2000,2,6279
2416,SUZUKI,Intruder 250   (2000-2004),2000,2,2224
2416,SUZUKI,Intruder 50 LC   (1997-2001),2000,2,9145
2416,SUZUKI,Intruder VS 600   (1995-2001),2000,2,10813
2416,SUZUKI,Katana 50   (1997-2001),2000,2,2999
2416,SUZUKI,Katana 50 R   (1998-2008),2000,2,5381
2416,SUZUKI,Katana 50 R LC   (1998-2001),2000,2,1950
2416,SUZUKI,LS 650 Savage   (1997-2001),2000,2,6879
2416,SUZUKI,Marauder 125   (1998-2009),2000,2,7888
2416,SUZUKI,Marauder 250   (1998-2009),2000,2,8851
2416,SUZUKI,NM 50 DX   (1997-2008),2000,2,5033
2416,SUZUKI,RM 125   (1997-2001),2000,2,7085
2416,SUZUKI,RM 125 98   (1998-2003),2000,2,6175
2416,SUZUKI,RM 250   (1998-2001),2000,2,4990
2416,SUZUKI,RM 80 98   (1998-2003),2000,2,2936
2416,SUZUKI,RMX 50   (1997-2006),2000,2,6112
2416,SUZUKI,SMX 50   (1997-2003),2000,2,9118
2416,SUZUKI,Street Magic TR 50 S   (1998-2008),2000,2,1511
2416,SUZUKI,Suzzy 50   (1997-2008),2000,2,10499
2416,SUZUKI,Suzzy 50 AE   (1997-2008),2000,2,10707
2416,SUZUKI,SV 650   (1999-2003),2000,2,9971
2416,SUZUKI,SV 650 S   (1999-2003),2000,2,8391
2416,SUZUKI,TL 1000R   (1998-2001),2000,2,9767
2416,SUZUKI,TL 1000S   (1997-2003),2000,2,5840
2416,SUZUKI,TU 125 XT   (1999-2008),2000,2,8959
2416,SUZUKI,TU 250 X   (1997-2008),2000,2,4778
2416,SUZUKI,UG 110   (2000-2008),2000,2,8090
2416,SUZUKI,VL 125 Intruder   (1997-2007),2000,2,5930
2416,SUZUKI,VL 1500 Intruder   (1998-2000),2000,2,10560
2416,SUZUKI,VZ 800 Marauder   (1997-2007),2000,2,9256
2416,SUZUKI,XF 650 Freewind   (1997-2008),2000,2,7687
2416,SUZUKI,Zillion 50 W   (1999-2008),2000,2,10951
2416,SUZUKI,Address 100   (1997-2008),2001,2,10078
2416,SUZUKI,Address 50 R-7   (1997-2003),2001,2,7142
2416,SUZUKI,Address R-50   (1997-2003),2001,2,9052
2416,SUZUKI,Address RF-50   (1997-2003),2001,2,1811
2416,SUZUKI,AN 150 Vecstar   (1998-2001),2001,2,3181
2416,SUZUKI,AN 250 Burgman   (2000-2001),2001,2,10432
2416,SUZUKI,AN 400 Burgman   (2001-2004),2001,2,3949
2416,SUZUKI,Bandit 600   (1999-2005),2001,2,2140
2416,SUZUKI,BURGMAN 250   (1998-2003),2001,2,2089
2416,SUZUKI,DR 125 SE   (1998-2008),2001,2,8960
2416,SUZUKI,DR 350 SE   (1998-2008),2001,2,8691
2416,SUZUKI,DR 650 SE   (1997-2008),2001,2,8601
2416,SUZUKI,DR Z 400 E   (2000-2008),2001,2,8453
2416,SUZUKI,DR Z 400 S   (2000-2008),2001,2,8155
2416,SUZUKI,Epicuro 125   (1999-2008),2001,2,10788
2416,SUZUKI,Epicuro 150   (1999-2008),2001,2,5403
2416,SUZUKI,GN 250   (1997-2008),2001,2,4874
